FK_DIM_TID;FK_DIM_TIME;VOLUM;PRIS;BELOP_KRAFT;Dag;Måned;År;Dato;UkedagNr;Ukedag;UkeHelg;Helligdag;Uke
20180906;16;2;0,58182;1,1636;6;9;2018;06.09.2018;4;Torsdag;Ukedag;Normaldag;36
20180906;17;3;0,58124;1,7437;6;9;2018;06.09.2018;4;Torsdag;Ukedag;Normaldag;36
20180906;18;2;0,58163;1,1633;6;9;2018;06.09.2018;4;Torsdag;Ukedag;Normaldag;36
20180906;19;2;0,58134;1,1627;6;9;2018;06.09.2018;4;Torsdag;Ukedag;Normaldag;36
20180906;20;1;0,58114;0,5811;6;9;2018;06.09.2018;4;Torsdag;Ukedag;Normaldag;36
20180906;21;2;0,58036;1,1607;6;9;2018;06.09.2018;4;Torsdag;Ukedag;Normaldag;36
20180906;22;2;0,55992;1,1198;6;9;2018;06.09.2018;4;Torsdag;Ukedag;Normaldag;36
20180906;23;1;0,53207;0,5321;6;9;2018;06.09.2018;4;Torsdag;Ukedag;Normaldag;36
20180907;0;2;0,5326;1,0652;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;1;1;0,52401;0,524;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;2;1;0,52099;0,521;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;3;2;0,52089;1,0418;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;4;1;0,52372;0,5237;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;5;1;0,54041;0,5404;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;6;2;0,57662;1,1532;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;7;3;0,58131;1,7439;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;8;1;0,58316;0,5832;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;9;1;0,58238;0,5824;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;10;1;0,58179;0,5818;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;11;0;0,58121;0;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;12;2;0,58062;1,1612;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;13;0;0,57506;0;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;14;0;0,55788;0;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;15;1;0,55144;0,5514;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;16;0;0,56032;0;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;17;2;0,57652;1,153;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;18;1;0,57887;0,5789;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;19;1;0,57916;0,5792;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;20;0;0,57418;0;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;21;2;0,5652;1,1304;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;22;1;0,54129;0,5413;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180907;23;1;0,5206;0,5206;7;9;2018;07.09.2018;5;Fredag;Ukedag;Normaldag;36
20180908;0;0;0,52812;0;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;1;1;0,52489;0,5249;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;2;2;0,51628;1,0326;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;3;2;0,49896;0,9979;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;4;1;0,49309;0,4931;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;5;1;0,49926;0,4993;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;6;1;0,50963;0,5096;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;7;1;0,52323;0,5232;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;8;1;0,54505;0,5451;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;9;0;0,54084;0;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;10;1;0,54417;0,5442;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;11;1;0,54202;0,542;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;12;1;0,53713;0,5371;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;13;1;0,53399;0,534;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;14;0;0,53116;0;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;15;1;0,53106;0,5311;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;16;1;0,53331;0,5333;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;17;0;0,54486;0;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;18;0;0,56032;0;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;19;1;0,56081;0,5608;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;20;1;0,56042;0,5604;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;21;1;0,55582;0,5558;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;22;2;0,54202;1,084;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180908;23;1;0,52499;0,525;8;9;2018;08.09.2018;6;Lørdag;Helg;Normaldag;36
20180909;0;1;0,52065;0,5207;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;1;1;0,49781;0,4978;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;2;3;0,49207;1,4762;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;3;2;0,49178;0,9836;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;4;1;0,49198;0,492;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;5;1;0,49062;0,4906;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;6;2;0,4913;0,9826;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;7;2;0,50286;1,0057;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;8;2;0,51472;1,0294;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;9;1;0,52696;0,527;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;10;2;0,52823;1,0565;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;11;2;0,52862;1,0572;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;12;2;0,52735;1,0547;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;13;2;0,52609;1,0522;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;14;2;0,52308;1,0462;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;15;2;0,5152;1,0304;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;16;2;0,52619;1,0524;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;17;4;0,53892;2,1557;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;18;1;0,55651;0,5565;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;19;4;0,55748;2,2299;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;20;3;0,56574;1,6972;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;21;1;0,56118;0,5612;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;22;1;0,54251;0,5425;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180909;23;2;0,51618;1,0324;9;9;2018;09.09.2018;7;Søndag;Helg;Helligdag;36
20180910;0;1;0,51967;0,5197;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;1;1;0,4947;0,4947;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;2;1;0,48128;0,4813;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;3;2;0,4671;0,9342;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;4;1;0,4772;0,4772;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;5;1;0,52492;0,5249;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;6;1;0,55243;0,5524;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;7;2;0,56351;1,127;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;8;1;0,56497;0,565;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;9;1;0,56341;0,5634;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;10;1;0,56244;0,5624;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;11;1;0,56166;0,5617;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;12;1;0,55816;0,5582;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;13;1;0,55223;0,5522;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;14;1;0,55525;0,5553;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;15;2;0,55262;1,1052;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;16;1;0,55515;0,5552;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;17;2;0,55826;1,1165;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;18;3;0,55845;1,6754;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;19;1;0,55875;0,5588;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;20;2;0,55505;1,1101;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;21;4;0,54776;2,191;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;22;2;0,53775;1,0755;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180910;23;1;0,52609;0,5261;10;9;2018;10.09.2018;1;Mandag;Ukedag;Normaldag;37
20180911;0;1;0,51796;0,518;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;1;2;0,4974;0,9948;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;2;1;0,47131;0,4713;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;3;2;0,45492;0,9098;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;4;1;0,46617;0,4662;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;5;1;0,51069;0,5107;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;6;2;0,53484;1,0697;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;7;2;0,53727;1,0745;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;8;2;0,53348;1,067;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;9;0;0,53319;0;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;10;1;0,52747;0,5275;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;11;1;0,51961;0,5196;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;12;2;0,50274;1,0055;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;13;1;0,48411;0,4841;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;14;0;0,48246;0;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;15;2;0,48217;0,9643;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;16;2;0,49546;0,9909;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;17;2;0,51011;1,0202;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;18;1;0,51321;0,5132;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;19;3;0,52456;1,5737;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;20;2;0,52524;1,0505;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;21;2;0,52572;1,0514;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;22;2;0,51447;1,0289;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180911;23;1;0,4941;0,4941;11;9;2018;11.09.2018;2;Tirsdag;Ukedag;Normaldag;37
20180912;0;2;0,46837;0,9367;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;1;3;0,45693;1,3708;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;2;1;0,44559;0,4456;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;3;1;0,45702;0,457;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;4;1;0,46265;0,4627;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;5;2;0,4958;0,9916;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;6;1;0,52206;0,5221;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;7;3;0,52575;1,5773;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;8;3;0,52148;1,5644;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;9;1;0,52148;0,5215;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;10;1;0,52013;0,5201;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;11;1;0,51761;0,5176;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;12;2;0,51412;1,0282;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;13;1;0,51257;0,5126;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;14;1;0,51702;0,517;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;15;1;0,52468;0,5247;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;16;1;0,52429;0,5243;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;17;2;0,52924;1,0585;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;18;1;0,53195;0,532;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;19;1;0,53224;0,5322;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;20;4;0,53195;2,1278;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;21;3;0,52594;1,5778;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;22;1;0,50462;0,5046;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180912;23;2;0,48029;0,9606;12;9;2018;12.09.2018;3;Onsdag;Ukedag;Normaldag;37
20180913;0;2;0,48668;0,9734;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;1;2;0,48273;0,9655;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;2;1;0,48273;0,4827;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;3;1;0,48784;0,4878;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;4;2;0,49901;0,998;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;5;3;0,51028;1,5308;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;6;1;0,51105;0,5111;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;7;3;0,51827;1,5548;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;8;4;0,51846;2,0738;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;9;2;0,51866;1,0373;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;10;1;0,51856;0,5186;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;11;1;0,51827;0,5183;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;12;1;0,51808;0,5181;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;13;1;0,51789;0,5179;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;14;1;0,51721;0,5172;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;15;2;0,51692;1,0338;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;16;2;0,5175;1,035;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;17;2;0,51683;1,0337;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;18;1;0,51615;0,5162;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;19;3;0,51644;1,5493;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;20;2;0,51413;1,0283;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;21;3;0,51374;1,5412;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;22;4;0,51037;2,0415;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180913;23;2;0,50902;1,018;13;9;2018;13.09.2018;4;Torsdag;Ukedag;Normaldag;37
20180914;0;2;0,50345;1,0069;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;1;1;0,49837;0,4984;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;2;1;0,49425;0,4943;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;3;3;0,48696;1,4609;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;4;1;0,48984;0,4898;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;5;2;0,50374;1,0075;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;6;2;0,50949;1,019;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;7;3;0,50996;1,5299;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;8;4;0,51016;2,0406;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;9;1;0,51016;0,5102;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;10;1;0,51006;0,5101;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;11;2;0,50987;1,0197;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;12;1;0,50939;0,5094;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;13;2;0,50862;1,0172;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;14;1;0,51083;0,5108;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;15;1;0,50996;0,51;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;16;2;0,51169;1,0234;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;17;3;0,51121;1,5336;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;18;4;0,5114;2,0456;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;19;2;0,51131;1,0226;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;20;3;0,51131;1,5339;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;21;3;0,51111;1,5333;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;22;2;0,50105;1,0021;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180914;23;2;0,48006;0,9601;14;9;2018;14.09.2018;5;Fredag;Ukedag;Normaldag;37
20180915;0;3;0,47766;1,433;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;1;2;0,46756;0,9351;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;2;1;0,44293;0,4429;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;3;2;0,4258;0,8516;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;4;2;0,42196;0,8439;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;5;2;0,42821;0,8564;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;6;2;0,45034;0,9007;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;7;4;0,46573;1,8629;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;8;5;0,48468;2,4234;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;9;2;0,48439;0,9688;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;10;2;0,47862;0,9572;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;11;2;0,46871;0,9374;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;12;1;0,4639;0,4639;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;13;2;0,4615;0,923;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;14;2;0,45832;0,9166;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;15;3;0,45986;1,3796;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;16;1;0,46275;0,4628;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;17;1;0,47881;0,4788;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;18;2;0,49276;0,9855;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;19;3;0,50017;1,5005;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;20;2;0,50046;1,0009;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;21;2;0,49671;0,9934;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;22;2;0,48497;0,9699;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180915;23;2;0,47323;0,9465;15;9;2018;15.09.2018;6;Lørdag;Helg;Normaldag;37
20180916;0;2;0,47934;0,9587;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;1;1;0,46419;0,4642;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;2;1;0,43572;0,4357;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;3;2;0,41731;0,8346;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;4;2;0,41942;0,8388;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;5;2;0,41894;0,8379;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;6;1;0,4199;0,4199;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;7;2;0,41539;0,8308;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;8;2;0,42575;0,8515;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;9;1;0,43859;0,4386;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;10;2;0,42757;0,8551;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;11;2;0,41683;0,8337;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;12;2;0,41443;0,8289;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;13;3;0,38625;1,1588;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;14;2;0,3456;0,6912;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;15;4;0,35615;1,4246;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;16;1;0,41453;0,4145;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;17;3;0,44137;1,3241;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;18;4;0,47138;1,8855;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;19;4;0,47531;1,9012;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;20;2;0,47905;0,9581;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;21;2;0,4754;0,9508;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;22;1;0,46812;0,4681;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180916;23;2;0,4547;0,9094;16;9;2018;16.09.2018;7;Søndag;Helg;Helligdag;37
20180917;0;2;0,42373;0,8475;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;1;1;0,413;0,413;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;2;2;0,41261;0,8252;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;3;1;0,40015;0,4002;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;4;4;0,41137;1,6455;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;5;1;0,45518;0,4552;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;6;2;0,46543;0,9309;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;7;4;0,46495;1,8598;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;8;2;0,46563;0,9313;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;9;2;0,46745;0,9349;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;10;1;0,4547;0,4547;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;11;1;0,45537;0,4554;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;12;1;0,47531;0,4753;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;13;1;0,4779;0,4779;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;14;1;0,47771;0,4777;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
20180917;15;1;0,47655;0,4766;17;9;2018;17.09.2018;1;Mandag;Ukedag;Normaldag;38
